기준년월,국가,긍정,부정,긍정 총계,부정 총계
201911,베트남,88.47902981303689,11.520970186963114,177.25236314637021,22.74763685362978
201912,베트남,88.77333333333334,11.226666666666667,177.25236314637021,22.74763685362978
