기준년월,국가,Twitter,Facebook,Instagram,YouTube,기타
201911,베트남,2.9921336,0.003040394,0.9459003,1.5539791,94.2039477
201912,베트남,1.2154896,0.001423343,0.5060774,0.5105959999999999,97.6255027
