기준년월,국가,Twitter,Facebook,Instagram,YouTube,기타
202301,베트남,5.5809117,0.001906523,2.8077879,4.1827951,87.2378531
202303,베트남,10.2422187,0.003035172,3.9159674,3.0827828000000004,82.4555139
202302,베트남,6.7888411,0.00207746,3.5910372,4.4294406,84.9829352
202304,베트남,9.671661199999999,0.003353708,3.2779791000000005,4.2299995,82.48498950000001
202306,베트남,29.510837699999996,0.00223345,2.6325425,1.6183363,66.0149385
202307,베트남,9.5759159,0.002123142,4.5293700999999995,2.6403179,83.0420818
202308,베트남,35.829070699999995,0.001901227,2.8427867,2.6617174,58.4763026
